Wavelength (nm),OD,% Transmission
1101,24.5833466,2.61008E-23
1102,24.53611892,2.90992E-23
1103,24.60001839,2.51178E-23
1104,24.56160764,2.74405E-23
1105,24.50886026,3.09842E-23
1106,24.51514229,3.05392E-23
1107,24.51524178,3.05322E-23
1108,24.53579725,2.91208E-23
1109,24.52030033,3.01786E-23
1110,24.50532728,3.12372E-23
1111,24.50684911,3.1128E-23
1112,24.44715921,3.57142E-23
1113,24.45686835,3.49246E-23
1114,24.46923389,3.39442E-23
1115,24.4140433,3.8544E-23
1116,24.41033857,3.88742E-23
1117,24.35306388,4.43543E-23
1118,24.37127981,4.25324E-23
1119,24.36540536,4.31116E-23
1120,24.37150158,4.25107E-23
1121,24.33050621,4.6719E-23
1122,24.32626736,4.71773E-23
1123,24.29231676,5.10133E-23
1124,24.27268844,5.33718E-23
1125,24.26632976,5.4159E-23
1126,24.25199787,5.5976E-23
1127,24.22992255,5.88949E-23
1128,24.20775283,6.19794E-23
1129,24.19962702,6.31499E-23
1130,24.16062728,6.90832E-23
1131,24.11952622,7.59406E-23
1132,24.12766691,7.45303E-23
1133,24.08973424,8.13328E-23
1134,24.08751322,8.17498E-23
1135,24.05186206,8.87438E-23
1136,24.02858312,9.36304E-23
1137,24.02846407,9.36561E-23
1138,23.99585587,1.00959E-22
1139,23.95338312,1.11331E-22
1140,23.952564,1.11541E-22
1141,23.9078314,1.23643E-22
1142,23.8797299,1.31908E-22
1143,23.85575335,1.39395E-22
1144,23.82630564,1.49174E-22
1145,23.81583512,1.52815E-22
1146,23.78351251,1.64622E-22
1147,23.76683048,1.71068E-22
1148,23.71532882,1.92607E-22
1149,23.70329899,1.98016E-22
1150,23.67853265,2.09637E-22
1151,23.6496772,2.24039E-22
1152,23.63978736,2.29199E-22
1153,23.60017428,2.51088E-22
1154,23.58567631,2.59611E-22
1155,23.52031984,3.01773E-22
1156,23.5199833,3.02007E-22
1157,23.48477069,3.27514E-22
1158,23.4604018,3.46416E-22
1159,23.43878611,3.64094E-22
1160,23.41662799,3.83153E-22
1161,23.37045701,4.26131E-22
1162,23.33616336,4.61144E-22
1163,23.32537523,4.72743E-22
1164,23.29704347,5.04611E-22
1165,23.26153631,5.476E-22
1166,23.22518414,5.9541E-22
1167,23.18216656,6.57406E-22
1168,23.16166484,6.89184E-22
1169,23.11865675,7.60927E-22
1170,23.10403803,7.86977E-22
1171,23.06988932,8.51355E-22
1172,23.04000066,9.12009E-22
1173,22.99366613,1.01469E-21
1174,22.974608,1.06021E-21
1175,22.94031705,1.14732E-21
1176,22.91600144,1.21338E-21
1177,22.88812451,1.29382E-21
1178,22.86084875,1.37769E-21
1179,22.82258264,1.50459E-21
1180,22.76837222,1.70462E-21
1181,22.74136413,1.81399E-21
1182,22.70463642,1.97407E-21
1183,22.66292764,2.17306E-21
1184,22.68544145,2.06328E-21
1185,22.64611045,2.25886E-21
1186,22.60466705,2.48504E-21
1187,22.56233449,2.73946E-21
1188,22.51665834,3.04328E-21
1189,22.48279533,3.29007E-21
1190,22.47744451,3.33085E-21
1191,22.43735698,3.65294E-21
1192,22.39728545,4.00603E-21
1193,22.36926891,4.27298E-21
1194,22.31496983,4.84206E-21
1195,22.3042652,4.96289E-21
1196,22.28821179,5.14977E-21
1197,22.22700797,5.92914E-21
1198,22.17535277,6.67801E-21
1199,22.12776133,7.45141E-21
1200,22.12960312,7.41988E-21
1201,22.09551596,8.02572E-21
1202,22.05124639,8.88697E-21
1203,22.03203343,9.28895E-21
1204,21.97818127,1.05152E-20
1205,21.96062372,1.0949E-20
1206,21.93154633,1.17072E-20
1207,21.88782148,1.29473E-20
1208,21.84161624,1.44007E-20
1209,21.83450045,1.46386E-20
1210,21.77912465,1.66294E-20
1211,21.75989781,1.73821E-20
1212,21.72469264,1.88498E-20
1213,21.66897937,2.14299E-20
1214,21.66424838,2.16646E-20
1215,21.62941319,2.3474E-20
1216,21.59535255,2.53891E-20
1217,21.55517789,2.78498E-20
1218,21.51426006,3.06013E-20
1219,21.48583681,3.26711E-20
1220,21.45440936,3.51229E-20
1221,21.41681841,3.82985E-20
1222,21.38014739,4.16728E-20
1223,21.36249424,4.34016E-20
1224,21.31826174,4.8055E-20
1225,21.29278941,5.09578E-20
1226,21.25926023,5.50478E-20
1227,21.20570983,6.22716E-20
1228,21.18401687,6.54611E-20
1229,21.1216211,7.55751E-20
1230,21.097319,7.99247E-20
1231,21.07461142,8.42148E-20
1232,21.04778737,8.95803E-20
1233,21.0112754,9.74372E-20
1234,20.9446569,1.13591E-19
1235,20.94155875,1.14404E-19
1236,20.89129107,1.28443E-19
1237,20.86876798,1.3528E-19
1238,20.82462311,1.49753E-19
1239,20.80618662,1.56248E-19
1240,20.77917795,1.66273E-19
1241,20.71268142,1.93784E-19
1242,20.69546137,2.01622E-19
1243,20.66835554,2.14607E-19
1244,20.62980789,2.34527E-19
1245,20.58053129,2.62705E-19
1246,20.55436607,2.79019E-19
1247,20.52360242,2.99501E-19
1248,20.49037261,3.23316E-19
1249,20.45063115,3.54298E-19
1250,20.41544304,3.842E-19
1251,20.39572999,4.02041E-19
1252,20.34629822,4.50507E-19
1253,20.31353931,4.85804E-19
1254,20.2587467,5.51129E-19
1255,20.2605172,5.48887E-19
1256,20.2175193,6.06011E-19
1257,20.17818478,6.63461E-19
1258,20.15047454,7.07173E-19
1259,20.10449119,7.86156E-19
1260,20.05828086,8.74418E-19
1261,20.04474944,9.02091E-19
1262,20.01062093,9.75841E-19
1263,19.99192991,1.01876E-18
1264,19.95183796,1.11728E-18
1265,19.9200483,1.20213E-18
1266,19.87265663,1.34074E-18
1267,19.86380463,1.36834E-18
1268,19.79951205,1.58667E-18
1269,19.77993044,1.65985E-18
1270,19.73337607,1.84767E-18
1271,19.70711309,1.96285E-18
1272,19.67062925,2.13487E-18
1273,19.61504893,2.42634E-18
1274,19.59576424,2.53651E-18
1275,19.5738586,2.66773E-18
1276,19.53864827,2.89302E-18
1277,19.5082582,3.10271E-18
1278,19.46159954,3.45462E-18
1279,19.44693702,3.57325E-18
1280,19.3897757,4.07591E-18
1281,19.38608616,4.11068E-18
1282,19.32538237,4.72735E-18
1283,19.27993504,5.24886E-18
1284,19.25237421,5.59275E-18
1285,19.22047616,6.01899E-18
1286,19.21151845,6.14443E-18
1287,19.16674589,6.81168E-18
1288,19.11097727,7.74502E-18
1289,19.09929388,7.95621E-18
1290,19.04930952,8.92669E-18
1291,19.05231429,8.86514E-18
1292,18.99269566,1.01696E-17
1293,18.98097046,1.04479E-17
1294,18.93254768,1.16803E-17
1295,18.88859498,1.29242E-17
1296,18.86607511,1.36121E-17
1297,18.82464053,1.49747E-17
1298,18.79750958,1.59401E-17
1299,18.75199144,1.77014E-17
1300,18.73967283,1.82107E-17
1301,18.69555145,2.01581E-17
1302,18.67485259,2.11421E-17
1303,18.64161787,2.28235E-17
1304,18.59700145,2.52929E-17
1305,18.5645857,2.7253E-17
1306,18.53338872,2.92827E-17
1307,18.50309594,3.13982E-17
1308,18.47322359,3.36338E-17
1309,18.42652502,3.7452E-17
1310,18.40017437,3.97947E-17
1311,18.36801675,4.28532E-17
1312,18.33719592,4.60049E-17
1313,18.33034191,4.67367E-17
1314,18.25823849,5.51774E-17
1315,18.22903115,5.90159E-17
1316,18.2166012,6.07294E-17
1317,18.18001506,6.60671E-17
1318,18.13556162,7.31877E-17
1319,18.105539,7.84262E-17
1320,18.08232483,8.27323E-17
1321,18.05275903,8.85607E-17
1322,18.00176355,9.95948E-17
1323,17.98121885,1.04419E-16
1324,17.94323183,1.13964E-16
1325,17.91839485,1.20672E-16
1326,17.8866096,1.29835E-16
1327,17.85136953,1.40809E-16
1328,17.81074646,1.54616E-16
1329,17.79397116,1.60705E-16
1330,17.74349227,1.80513E-16
1331,17.72267656,1.89375E-16
1332,17.69370032,2.02442E-16
1333,17.6594963,2.1903E-16
1334,17.62765658,2.35691E-16
1335,17.59970385,2.5136E-16
1336,17.5731374,2.67216E-16
1337,17.53066603,2.94669E-16
1338,17.50675972,3.11344E-16
1339,17.48878778,3.24498E-16
1340,17.48015761,3.31011E-16
1341,17.4721167,3.37197E-16
1342,17.44723691,3.57078E-16
1343,17.42425056,3.76487E-16
1344,17.39152155,4.05956E-16
1345,17.36726855,4.29271E-16
1346,17.36450867,4.32008E-16
1347,17.33810025,4.59092E-16
1348,17.31394485,4.8535E-16
1349,17.29704553,5.04608E-16
1350,17.275288,5.30533E-16
1351,17.24548814,5.68214E-16
1352,17.24482757,5.69079E-16
1353,17.21706742,6.06642E-16
1354,17.2059871,6.22319E-16
1355,17.16404574,6.85416E-16
1356,17.1339407,7.34614E-16
1357,17.11947398,7.59497E-16
1358,17.08947541,8.13813E-16
1359,17.06567594,8.59655E-16
1360,17.04696387,8.97503E-16
1361,17.02565652,9.42635E-16
1362,17.00669615,9.847E-16
1363,16.9708592,1.0694E-15
1364,16.97396494,1.06178E-15
1365,16.92224741,1.19606E-15
1366,16.91313922,1.22141E-15
1367,16.87966367,1.31928E-15
1368,16.85691781,1.39022E-15
1369,16.83332097,1.46784E-15
1370,16.79488238,1.60368E-15
1371,16.78820883,1.62851E-15
1372,16.77738398,1.66961E-15
1373,16.72685244,1.87563E-15
1374,16.71083571,1.9461E-15
1375,16.66937502,2.14104E-15
1376,16.6619143,2.17814E-15
1377,16.64015466,2.29005E-15
1378,16.60741907,2.46934E-15
1379,16.58364251,2.6083E-15
1380,16.55996179,2.75447E-15
1381,16.53985583,2.88499E-15
1382,16.51137483,3.08053E-15
1383,16.49428202,3.20419E-15
1384,16.4739791,3.35754E-15
1385,16.42547966,3.75423E-15
1386,16.4115118,3.87693E-15
1387,16.38758454,4.09652E-15
1388,16.34648529,4.50313E-15
1389,16.33917226,4.5796E-15
1390,16.31265449,4.86794E-15
1391,16.29800064,5.035E-15
1392,16.26505051,5.43187E-15
1393,16.23736241,5.78945E-15
1394,16.19743531,6.34694E-15
1395,16.19154466,6.43362E-15
1396,16.161673,6.89171E-15
1397,16.12361153,7.52296E-15
1398,16.10616212,7.83137E-15
1399,16.09694574,7.99934E-15
1400,16.06310079,8.64767E-15
1401,16.03738426,9.1752E-15
1402,16.01912386,9.56921E-15
1403,15.98344778,1.03885E-14
1404,15.96028077,1.09577E-14
1405,15.93446202,1.16289E-14
1406,15.90995766,1.23039E-14
1407,15.89386531,1.27683E-14
1408,15.87891576,1.32155E-14
1409,15.83613918,1.45835E-14
1410,15.8189705,1.51715E-14
1411,15.78790155,1.62967E-14
1412,15.76512322,1.71742E-14
1413,15.73820308,1.82725E-14
1414,15.70735623,1.96175E-14
1415,15.68823804,2.05004E-14
1416,15.65902226,2.19269E-14
1417,15.63594404,2.31236E-14
1418,15.62790713,2.35555E-14
1419,15.58423941,2.60472E-14
1420,15.57234249,2.67706E-14
1421,15.54893642,2.82529E-14
1422,15.51225805,3.07427E-14
1423,15.48235361,3.29341E-14
1424,15.45043248,3.5446E-14
1425,15.43775132,3.64963E-14
1426,15.41200445,3.87254E-14
1427,15.37234678,4.24281E-14
1428,15.36205284,4.34457E-14
1429,15.34297416,4.53969E-14
1430,15.3059407,4.94378E-14
1431,15.29679025,5.04905E-14
1432,15.2655348,5.42582E-14
1433,15.23615847,5.80553E-14
1434,15.219801,6.02836E-14
1435,15.19295248,6.4128E-14
1436,15.15288755,7.03254E-14
1437,15.14091038,7.22919E-14
1438,15.11368468,7.69689E-14
1439,15.09000201,8.12827E-14
1440,15.06605999,8.58895E-14
1441,15.03529907,9.21936E-14
1442,15.00732525,9.83274E-14
1443,14.98255233,1.04099E-13
1444,14.96225575,1.0908E-13
1445,14.93493521,1.16162E-13
1446,14.90497085,1.2446E-13
1447,14.8796554,1.3193E-13
1448,14.85380012,1.40023E-13
1449,14.84351888,1.43378E-13
1450,14.80588849,1.56355E-13
1451,14.77902299,1.66332E-13
1452,14.75315526,1.76541E-13
1453,14.73564566,1.83804E-13
1454,14.70588302,1.96842E-13
1455,14.68773985,2.05239E-13
1456,14.65372057,2.21962E-13
1457,14.62708914,2.35999E-13
1458,14.60316802,2.49363E-13
1459,14.57289859,2.67363E-13
1460,14.55896988,2.76077E-13
1461,14.52767105,2.96708E-13
1462,14.50877039,3.09906E-13
1463,14.47772512,3.3287E-13
1464,14.44997164,3.54837E-13
1465,14.4243735,3.7638E-13
1466,14.41065791,3.88456E-13
1467,14.38250394,4.14473E-13
1468,14.35527945,4.41286E-13
1469,14.32789722,4.70005E-13
1470,14.29774116,5.03801E-13
1471,14.28387491,5.20146E-13
1472,14.24916515,5.63423E-13
1473,14.22158373,6.00366E-13
1474,14.19669651,6.35775E-13
1475,14.17510966,6.68175E-13
1476,14.15256731,7.03773E-13
1477,14.13280048,7.36545E-13
1478,14.10246253,7.89837E-13
1479,14.07396072,8.43411E-13
1480,14.05966693,8.71632E-13
1481,14.02688875,9.39964E-13
1482,14.00741211,9.83078E-13
1483,13.9851923,1.03468E-12
1484,13.94683375,1.13023E-12
1485,13.93250032,1.16815E-12
1486,13.89809941,1.26445E-12
1487,13.88252913,1.3106E-12
1488,13.85243919,1.40463E-12
1489,13.83359933,1.4669E-12
1490,13.80993054,1.54906E-12
1491,13.7839333,1.64462E-12
1492,13.75520243,1.7571E-12
1493,13.73898621,1.82395E-12
1494,13.71110822,1.94488E-12
1495,13.68697784,2.056E-12
1496,13.65601537,2.20793E-12
1497,13.6381656,2.30056E-12
1498,13.61050815,2.45184E-12
1499,13.58057877,2.62677E-12
1500,13.55918387,2.75941E-12
1501,13.53874647,2.89237E-12
1502,13.51105894,3.08277E-12
1503,13.48149045,3.29997E-12
1504,13.46877802,3.39799E-12
1505,13.4416874,3.6167E-12
1506,13.41446302,3.85068E-12
1507,13.38780924,4.0944E-12
1508,13.36945874,4.27111E-12
1509,13.33715085,4.60097E-12
1510,13.31371072,4.85612E-12
1511,13.28841858,5.14732E-12
1512,13.27167637,5.34963E-12
1513,13.24792509,5.65034E-12
1514,13.21652619,6.07399E-12
1515,13.19497154,6.38305E-12
1516,13.1693869,6.77038E-12
1517,13.14419425,7.17473E-12
1518,13.12135973,7.56206E-12
1519,13.10027958,7.93817E-12
1520,13.0716387,8.47933E-12
1521,13.04399581,9.03658E-12
1522,13.01968045,9.55696E-12
1523,13.00446557,9.8977E-12
1524,12.98140996,1.04373E-11
1525,12.95453587,1.11036E-11
1526,12.93396534,1.16422E-11
1527,12.91257386,1.223E-11
1528,12.88760356,1.29538E-11
1529,12.862842,1.37138E-11
1530,12.84471725,1.42982E-11
1531,12.8142064,1.53389E-11
1532,12.78883323,1.62617E-11
1533,12.76284674,1.72645E-11
1534,12.73964391,1.82119E-11
1535,12.72057724,1.90293E-11
1536,12.69032768,2.0402E-11
1537,12.66210549,2.17718E-11
1538,12.64937972,2.24192E-11
1539,12.62305753,2.382E-11
1540,12.59878385,2.51893E-11
1541,12.57952651,2.63314E-11
1542,12.55190342,2.80606E-11
1543,12.53499129,2.91749E-11
1544,12.51030637,3.08812E-11
1545,12.48789239,3.25168E-11
1546,12.46024656,3.4654E-11
1547,12.43945067,3.63538E-11
1548,12.41783158,3.82092E-11
1549,12.39618184,4.01623E-11
1550,12.37434863,4.22329E-11
1551,12.35177016,4.44867E-11
1552,12.32732469,4.70625E-11
1553,12.29941582,5.01862E-11
1554,12.28370309,5.20352E-11
1555,12.26212401,5.4686E-11
1556,12.23589411,5.80906E-11
1557,12.21721357,6.06438E-11
1558,12.18951352,6.46378E-11
1559,12.17317749,6.71154E-11
1560,12.14239185,7.20457E-11
1561,12.11544535,7.66575E-11
1562,12.10275646,7.89303E-11
1563,12.07641415,8.3866E-11
1564,12.0556807,8.79669E-11
1565,12.03509589,9.22368E-11
1566,12.00927042,9.7888E-11
1567,11.98845886,1.02693E-10
1568,11.96836885,1.07555E-10
1569,11.94824116,1.12657E-10
1570,11.92262523,1.19502E-10
1571,11.89901331,1.26179E-10
1572,11.87455224,1.3349E-10
1573,11.85429107,1.39865E-10
1574,11.83127063,1.47479E-10
1575,11.81151615,1.54342E-10
1576,11.79154742,1.61604E-10
1577,11.76931951,1.70091E-10
1578,11.74725404,1.78956E-10
1579,11.72594001,1.87958E-10
1580,11.70306625,1.98122E-10
1581,11.68123589,2.08336E-10
1582,11.65749462,2.20042E-10
1583,11.64741803,2.25207E-10
1584,11.62233511,2.38597E-10
1585,11.59526337,2.53943E-10
1586,11.57617917,2.65351E-10
1587,11.5530118,2.79891E-10
1588,11.53653077,2.90716E-10
1589,11.51368125,3.06421E-10
1590,11.49036376,3.23323E-10
1591,11.46888562,3.39715E-10
1592,11.45107692,3.53935E-10
1593,11.43065781,3.70973E-10
1594,11.40581875,3.92809E-10
1595,11.3871139,4.10097E-10
1596,11.36361454,4.32898E-10
1597,11.3470465,4.49732E-10
1598,11.32473592,4.73439E-10
1599,11.31274178,4.86696E-10
1600,11.28361658,5.20455E-10
1601,11.50111295,3.15418E-10
1602,11.4794535,3.31548E-10
1603,11.45980905,3.46889E-10
1604,11.43475609,3.67489E-10
1605,11.42116503,3.79171E-10
1606,11.39260686,4.04942E-10
1607,11.37582135,4.209E-10
1608,11.36509944,4.3142E-10
1609,11.32535709,4.72762E-10
1610,11.31486053,4.84328E-10
1611,11.2902613,5.12553E-10
1612,11.27516585,5.30682E-10
1613,11.2541858,5.56947E-10
1614,11.23004044,5.88789E-10
1615,11.21290812,6.1248E-10
1616,11.19916969,6.32165E-10
1617,11.18121465,6.58848E-10
1618,11.15712231,6.9643E-10
1619,11.1391386,7.25874E-10
1620,11.12443211,7.50875E-10
1621,11.09829864,7.97446E-10
1622,11.07661741,8.38267E-10
1623,11.06029704,8.70368E-10
1624,11.04118397,9.09528E-10
1625,11.02498992,9.44083E-10
1626,11.0101329,9.76938E-10
1627,10.98576197,1.03333E-09
1628,10.96787359,1.07678E-09
1629,10.95047091,1.1208E-09
1630,10.92741361,1.18192E-09
1631,10.91501501,1.21614E-09
1632,10.89098013,1.28535E-09
1633,10.87332756,1.33867E-09
1634,10.85094877,1.40946E-09
1635,10.83486918,1.46262E-09
1636,10.80864571,1.55365E-09
1637,10.80265369,1.57524E-09
1638,10.78231716,1.65076E-09
1639,10.75841163,1.74417E-09
1640,10.74136933,1.81397E-09
1641,10.72128314,1.89984E-09
1642,10.7050766,1.97207E-09
1643,10.69529137,2.01701E-09
1644,10.67383081,2.11919E-09
1645,10.65297797,2.22342E-09
1646,10.63897758,2.29627E-09
1647,10.62213861,2.38705E-09
1648,10.5968447,2.5302E-09
1649,10.58476324,2.60158E-09
1650,10.5624525,2.73872E-09
1651,10.54410214,2.85692E-09
1652,10.52715744,2.97059E-09
1653,10.51374697,3.06375E-09
1654,10.49429775,3.20407E-09
1655,10.47766312,3.32918E-09
1656,10.46166992,3.45406E-09
1657,10.44246791,3.61021E-09
1658,10.42283172,3.77719E-09
1659,10.41311159,3.86268E-09
1660,10.3916615,4.05825E-09
1661,10.37644795,4.20293E-09
1662,10.36316837,4.33343E-09
1663,10.34361777,4.53296E-09
1664,10.32432583,4.73886E-09
1665,10.31069927,4.88991E-09
1666,10.29329518,5.08985E-09
1667,10.27954217,5.25361E-09
1668,10.26339228,5.45265E-09
1669,10.2429163,5.71589E-09
1670,10.2220074,5.99781E-09
1671,10.2096059,6.17155E-09
1672,10.19413592,6.39535E-09
1673,10.18425014,6.54259E-09
1674,10.16552429,6.83087E-09
1675,10.15366513,7.01996E-09
1676,10.13791085,7.27929E-09
1677,10.12099629,7.56839E-09
1678,10.10123355,7.92075E-09
1679,10.08646561,8.19473E-09
1680,10.06567829,8.5965E-09
1681,10.06134305,8.68274E-09
1682,10.04690431,8.97627E-09
1683,10.03002332,9.33204E-09
1684,10.00804972,9.81636E-09
1685,10.00403375,9.90755E-09
1686,9.982139671,1.04198E-08
1687,9.97428236,1.06101E-08
1688,9.955018156,1.10913E-08
1689,9.940079904,1.14794E-08
1690,9.934064211,1.16395E-08
1691,9.911276289,1.22666E-08
1692,9.906726745,1.23958E-08
1693,9.888989459,1.29125E-08
1694,9.869669235,1.34999E-08
1695,9.851014859,1.40924E-08
1696,9.843046791,1.43533E-08
1697,9.832058439,1.47211E-08
1698,9.820517621,1.51176E-08
1699,9.803720732,1.57137E-08
1700,9.791486067,1.61627E-08
1701,9.778814202,1.66412E-08
1702,9.760584459,1.73546E-08
1703,9.749987063,1.77833E-08
1704,9.743203722,1.80633E-08
1705,9.719038556,1.90968E-08
1706,9.713184102,1.9356E-08
1707,9.698351032,2.00285E-08
1708,9.68814652,2.05047E-08
1709,9.66759914,2.14981E-08
1710,9.666397727,2.15577E-08
1711,9.657382084,2.20099E-08
1712,9.635925645,2.31246E-08
1713,9.625302295,2.36972E-08
1714,9.612431482,2.441E-08
1715,9.601406713,2.50376E-08
1716,9.584063535,2.60577E-08
1717,9.574959327,2.66097E-08
1718,9.558684462,2.76258E-08
1719,9.547073652,2.83744E-08
1720,9.537114819,2.90325E-08
1721,9.531691738,2.93974E-08
1722,9.519365736,3.02437E-08
1723,9.502186393,3.1464E-08
1724,9.494806051,3.20032E-08
1725,9.490366754,3.23321E-08
1726,9.474692961,3.35202E-08
1727,9.458146746,3.4822E-08
1728,9.442268472,3.61187E-08
1729,9.43878835,3.64092E-08
1730,9.425840076,3.75111E-08
1731,9.415688628,3.83982E-08
1732,9.405660848,3.92952E-08
1733,9.388380645,4.08902E-08
1734,9.374920668,4.21774E-08
1735,9.363689141,4.32824E-08
1736,9.359982578,4.36533E-08
1737,9.35268678,4.43929E-08
1738,9.337897142,4.59307E-08
1739,9.331237968,4.66404E-08
1740,9.315744249,4.83343E-08
1741,9.309021998,4.90883E-08
1742,9.298812149,5.0256E-08
1743,9.290580101,5.12177E-08
1744,9.278277158,5.26894E-08
1745,9.272732461,5.33664E-08
1746,9.254394383,5.5668E-08
1747,9.246428958,5.66984E-08
1748,9.238396279,5.77569E-08
1749,9.228211418,5.91274E-08
1750,9.213324698,6.11893E-08
1751,9.204273256,6.24779E-08
1752,9.197514509,6.34579E-08
1753,9.193138354,6.41005E-08
1754,9.182072208,6.57549E-08
1755,9.174515705,6.6909E-08
1756,9.167579241,6.79862E-08
1757,9.153921153,7.01583E-08
1758,9.138630276,7.26724E-08
1759,9.139425234,7.25395E-08
1760,9.129179484,7.42712E-08
1761,9.117477781,7.62996E-08
1762,9.108932835,7.78157E-08
1763,9.102374979,7.89996E-08
1764,9.093775468,8.05795E-08
1765,9.080594748,8.30625E-08
1766,9.079635772,8.32462E-08
1767,9.065813541,8.59382E-08
1768,9.054789281,8.81476E-08
1769,9.05636327,8.78288E-08
1770,9.04277568,9.06201E-08
1771,9.042261734,9.07274E-08
1772,9.024753106,9.44598E-08
1773,9.014380793,9.67429E-08
1774,9.012789505,9.7098E-08
1775,9.003718697,9.91474E-08
1776,8.997259621,1.00633E-07
1777,8.993204035,1.01577E-07
1778,8.986304394,1.03204E-07
1779,8.979295694,1.04883E-07
1780,8.966645471,1.07983E-07
1781,8.95662822,1.10502E-07
1782,8.951553827,1.11801E-07
1783,8.945606926,1.13343E-07
1784,8.942495233,1.14158E-07
1785,8.931927616,1.16969E-07
1786,8.928718634,1.17837E-07
1787,8.912190116,1.22408E-07
1788,8.909289183,1.23228E-07
1789,8.89959119,1.26011E-07
1790,8.897269197,1.26687E-07
1791,8.889388924,1.29006E-07
1792,8.881769029,1.3129E-07
1793,8.880153507,1.31779E-07
1794,8.874567429,1.33485E-07
1795,8.866556927,1.3597E-07
1796,8.85835827,1.38561E-07
1797,8.850794521,1.40996E-07
1798,8.846999201,1.42233E-07
1799,8.847577032,1.42044E-07
1800,8.834913926,1.46247E-07
1801,8.826456716,1.49123E-07
1802,8.82794888,1.48611E-07
1803,8.821232214,1.50927E-07
1804,8.812520679,1.53985E-07
1805,8.803385395,1.57259E-07
1806,8.803578721,1.57189E-07
1807,8.797191769,1.59517E-07
1808,8.790168362,1.62118E-07
1809,8.785503651,1.63869E-07
1810,8.779604464,1.6611E-07
1811,8.773795265,1.68347E-07
1812,8.769177777,1.70146E-07
1813,8.760146205,1.73722E-07
1814,8.757954129,1.74601E-07
1815,8.764046587,1.72168E-07
1816,8.749100573,1.78197E-07
1817,8.744294174,1.8018E-07
1818,8.741791462,1.81221E-07
1819,8.731008391,1.85777E-07
1820,8.736162419,1.83585E-07
1821,8.73287804,1.84979E-07
1822,8.719931,1.90576E-07
1823,8.716025998,1.92298E-07
1824,8.721562225,1.89862E-07
1825,8.707915343,1.95923E-07
1826,8.701124454,1.9901E-07
1827,8.704492182,1.97473E-07
1828,8.697308972,2.00766E-07
1829,8.698667287,2.00139E-07
1830,8.69053417,2.03923E-07
1831,8.686870303,2.0565E-07
1832,8.669744767,2.13922E-07
1833,8.683212018,2.0739E-07
1834,8.677816122,2.09983E-07
1835,8.674410583,2.11636E-07
1836,8.667368544,2.15096E-07
1837,8.665777691,2.15885E-07
1838,8.657683491,2.19946E-07
1839,8.657105918,2.20239E-07
1840,8.657884997,2.19844E-07
1841,8.652624734,2.22523E-07
1842,8.644526952,2.26711E-07
1843,8.650051958,2.23845E-07
1844,8.641267489,2.28419E-07
1845,8.636678659,2.30845E-07
1846,8.640758503,2.28687E-07
1847,8.631748915,2.33481E-07
1848,8.62846421,2.35253E-07
1849,8.621691389,2.38951E-07
1850,8.622436743,2.38541E-07
1851,8.624023317,2.37671E-07
1852,8.618821227,2.40535E-07
1853,8.615427141,2.42422E-07
1854,8.612162203,2.44252E-07
1855,8.606743531,2.47318E-07
1856,8.613570924,2.43461E-07
1857,8.609915054,2.45519E-07
1858,8.60364463,2.49089E-07
1859,8.601167847,2.50514E-07
1860,8.602641558,2.49665E-07
1861,8.59420753,2.54561E-07
1862,8.592650603,2.55476E-07
1863,8.5942071,2.54562E-07
1864,8.58292282,2.61263E-07
1865,8.587855742,2.58312E-07
1866,8.589795964,2.5716E-07
1867,8.584047893,2.60587E-07
1868,8.576035209,2.65439E-07
1869,8.58335632,2.61002E-07
1870,8.584066682,2.60575E-07
1871,8.576362941,2.65239E-07
1872,8.578101216,2.64179E-07
1873,8.567543158,2.7068E-07
1874,8.572946642,2.67333E-07
1875,8.568773127,2.69915E-07
1876,8.564882681,2.72344E-07
1877,8.564319307,2.72697E-07
1878,8.575242237,2.65924E-07
1879,8.568339419,2.70185E-07
1880,8.565604963,2.71891E-07
1881,8.558695054,2.76252E-07
1882,8.559959314,2.75449E-07
1883,8.565677634,2.71846E-07
1884,8.564131692,2.72815E-07
1885,8.549864358,2.81926E-07
1886,8.554178342,2.7914E-07
1887,8.555239018,2.78459E-07
1888,8.555139034,2.78523E-07
1889,8.552676384,2.80107E-07
1890,8.558500979,2.76375E-07
1891,8.555650857,2.78195E-07
1892,8.56034067,2.75207E-07
1893,8.552696919,2.80094E-07
1894,8.555463268,2.78315E-07
1895,8.557501524,2.77012E-07
1896,8.550650161,2.81417E-07
1897,8.546357497,2.84212E-07
1898,8.549711615,2.82026E-07
1899,8.553019013,2.79886E-07
1900,8.546544808,2.8409E-07
1901,8.54751973,2.83452E-07
1902,8.553114648,2.79824E-07
1903,8.548594727,2.82752E-07
1904,8.54735162,2.83562E-07
1905,8.550617727,2.81438E-07
1906,8.551215338,2.81051E-07
1907,8.547529178,2.83446E-07
1908,8.547688993,2.83342E-07
1909,8.551441777,2.80904E-07
1910,8.547689183,2.83342E-07
1911,8.547720042,2.83322E-07
1912,8.544483441,2.85441E-07
1913,8.549595344,2.82101E-07
1914,8.548919314,2.8254E-07
1915,8.546331329,2.84229E-07
1916,8.548013686,2.8313E-07
1917,8.549222117,2.82344E-07
1918,8.553112161,2.79826E-07
1919,8.554395781,2.79E-07
1920,8.561629121,2.74392E-07
1921,8.556856531,2.77424E-07
1922,8.550034092,2.81816E-07
1923,8.553089696,2.7984E-07
