Wavelength (nm),OD,% Transmission
190,66.54624458,2.84286E-65
191,66.88023198,1.31755E-65
192,66.8809485,1.31538E-65
193,66.92158806,1.19788E-65
194,67.04588107,8.99744E-66
195,66.93824065,1.15281E-65
196,66.9463038,1.13161E-65
197,67.0157669,9.64346E-66
198,67.0072242,9.83503E-66
199,67.08286234,8.263E-66
200,67.1523844,7.0407E-66
201,67.12280985,7.53685E-66
202,67.20760818,6.2E-66
203,67.26489143,5.43386E-66
204,67.34774379,4.4901E-66
205,67.34721307,4.49559E-66
206,67.41719131,3.82656E-66
207,67.43435458,3.67829E-66
208,67.52866471,2.9603E-66
209,67.56887035,2.69854E-66
210,67.56197433,2.74174E-66
211,67.66137469,2.18085E-66
212,67.65643354,2.2058E-66
213,67.72016887,1.90472E-66
214,67.68641309,2.05867E-66
215,67.73398538,1.84508E-66
216,67.73475866,1.8418E-66
217,67.79148447,1.61628E-66
218,67.80225686,1.57668E-66
219,67.76984513,1.69885E-66
220,67.83430922,1.4645E-66
221,67.78131624,1.65456E-66
222,67.82583996,1.49334E-66
223,67.8064392,1.56157E-66
224,67.80181515,1.57828E-66
225,67.790887,1.6185E-66
226,67.82475404,1.49708E-66
227,67.78323106,1.64729E-66
228,67.76226262,1.72877E-66
229,67.7983371,1.59097E-66
230,67.79173036,1.61536E-66
231,67.81344648,1.53657E-66
232,67.77802066,1.66717E-66
233,67.7617141,1.73096E-66
234,67.77683127,1.67174E-66
235,67.77789827,1.66764E-66
236,67.78767264,1.63052E-66
237,67.78535616,1.63924E-66
238,67.76038341,1.73627E-66
239,67.77474288,1.6798E-66
240,67.80511518,1.56634E-66
241,67.80113868,1.58074E-66
242,67.80883356,1.55298E-66
243,67.78851489,1.62737E-66
244,67.81577297,1.52836E-66
245,67.81700241,1.52404E-66
246,67.80450547,1.56854E-66
247,67.80571377,1.56418E-66
248,67.81589202,1.52795E-66
249,67.80127553,1.58025E-66
250,67.83989791,1.44578E-66
251,67.8422244,1.43806E-66
252,67.84122972,1.44135E-66
253,67.85508406,1.3961E-66
254,67.86523561,1.36384E-66
255,67.87141065,1.34459E-66
256,67.87158755,1.34404E-66
257,67.88996804,1.28834E-66
258,67.89465217,1.27452E-66
259,67.9384805,1.15218E-66
260,67.94935413,1.12369E-66
261,50.08394904,8.24235E-49
262,45.57968051,2.6322E-44
263,43.85090983,1.40958E-42
264,42.51456175,3.05801E-41
265,41.47298977,3.36519E-40
266,40.56853304,2.70064E-39
267,39.7298797,1.8626E-38
268,38.99667317,1.00769E-37
269,38.29599297,5.05833E-37
270,37.68311758,2.07435E-36
271,37.0827368,8.26539E-36
272,36.49887117,3.17051E-35
273,35.9376022,1.15451E-34
274,35.43863727,3.64219E-34
275,34.97188754,1.06687E-33
276,34.48824455,3.24904E-33
277,34.0628009,8.65365E-33
278,33.64551451,2.26196E-32
279,33.24495022,5.68918E-32
280,32.8455622,1.42705E-31
281,32.4753373,3.34705E-31
282,32.10214838,7.90409E-31
283,31.75187562,1.77062E-30
284,31.41310367,3.86275E-30
285,31.10589528,7.83619E-30
286,30.77714721,1.67052E-29
287,30.45120517,3.5383E-29
288,30.18004573,6.60624E-29
289,29.84948708,1.41421E-28
290,29.60349071,2.49178E-28
291,29.36318329,4.33328E-28
292,29.05022254,8.90794E-28
293,28.79904716,1.58837E-27
294,28.57282633,2.67408E-27
295,28.30338126,4.973E-27
296,28.05584207,8.79342E-27
297,27.87781086,1.32492E-26
298,27.68217519,2.07886E-26
299,27.44306916,3.60521E-26
300,27.24555879,5.68121E-26
301,27.08759728,8.1734E-26
302,26.89692723,1.26786E-25
303,26.77171681,1.69154E-25
304,26.56380686,2.73019E-25
305,26.41578562,3.83897E-25
306,26.34465181,4.52218E-25
307,26.16184743,6.88894E-25
308,25.89818722,1.26419E-24
309,25.36382728,4.32686E-24
310,24.54730128,2.83595E-23
311,23.57523003,2.65932E-22
312,22.53031384,2.94908E-21
313,21.55583049,2.7808E-20
314,20.63045421,2.34178E-19
315,19.7793635,1.66202E-18
316,19.01328121,9.69882E-18
317,18.30635623,4.93905E-17
318,17.66439834,2.16572E-16
319,17.07925933,8.33184E-16
320,16.54192512,2.87128E-15
321,16.05258615,8.85959E-15
322,15.61066473,2.45095E-14
323,15.19474348,6.38641E-14
324,14.82157808,1.50807E-13
325,14.47714417,3.33316E-13
326,14.17101772,6.74501E-13
327,13.88152237,1.31364E-12
328,13.61847275,2.40728E-12
329,13.37832394,4.18481E-12
330,13.16090893,6.90385E-12
331,12.95727149,1.10339E-11
332,12.77434566,1.68134E-11
333,12.60589843,2.478E-11
334,12.44678846,3.57447E-11
335,12.30858191,4.91381E-11
336,12.17495363,6.68415E-11
337,12.05451448,8.82034E-11
338,11.94754692,1.12837E-10
339,11.84205668,1.43861E-10
340,11.75252483,1.76797E-10
341,11.66597291,2.15788E-10
342,11.58812872,2.58149E-10
343,11.51937652,3.02429E-10
344,11.45525163,3.50549E-10
345,11.39378788,4.03843E-10
346,11.33603645,4.61279E-10
347,11.28610656,5.1748E-10
348,11.22939173,5.89669E-10
349,11.18281077,6.56431E-10
350,11.08872793,8.15215E-10
351,11.05190245,8.87355E-10
352,11.01546929,9.65008E-10
353,10.98089392,1.04498E-09
354,10.95067129,1.12029E-09
355,10.92003317,1.20217E-09
356,10.89189137,1.28265E-09
357,10.86698683,1.35835E-09
358,10.84445635,1.43068E-09
359,10.82345034,1.50158E-09
360,10.80231784,1.57646E-09
361,10.78587667,1.63728E-09
362,10.76572563,1.71504E-09
363,10.75015869,1.77763E-09
364,10.73354985,1.84693E-09
365,10.72003543,1.90531E-09
366,10.70782302,1.95964E-09
367,10.69202135,2.03226E-09
368,10.68019711,2.08835E-09
369,10.67261177,2.12514E-09
370,10.65675773,2.20416E-09
371,10.64860038,2.24595E-09
372,10.63914951,2.29536E-09
373,10.6294793,2.34704E-09
374,10.61812122,2.40923E-09
375,10.60833337,2.46415E-09
376,10.60312769,2.49386E-09
377,10.59671844,2.53094E-09
378,10.5873189,2.58631E-09
379,10.58129436,2.62244E-09
380,10.57550908,2.65761E-09
381,10.56836819,2.70167E-09
382,10.56530757,2.72077E-09
383,10.55779071,2.76828E-09
384,10.55155321,2.80832E-09
385,10.5494242,2.82212E-09
386,10.54653025,2.84099E-09
387,10.54262175,2.86667E-09
388,10.54178141,2.87223E-09
389,10.5372672,2.90224E-09
390,10.53436525,2.92169E-09
391,10.53553994,2.9138E-09
392,10.53337707,2.92835E-09
393,10.53133431,2.94216E-09
394,10.52801346,2.96474E-09
395,10.52885508,2.959E-09
396,10.5284366,2.96185E-09
397,10.52895938,2.95829E-09
398,10.52883185,2.95916E-09
399,10.52661216,2.97432E-09
400,10.52354407,2.99541E-09
401,10.52437617,2.98967E-09
402,10.52078876,3.01447E-09
403,10.52006985,3.01947E-09
404,10.51789465,3.03463E-09
405,10.51536515,3.05235E-09
406,10.51708034,3.04032E-09
407,10.51243501,3.07302E-09
408,10.51119997,3.08177E-09
409,10.51087471,3.08408E-09
410,10.50947679,3.09402E-09
411,10.5056018,3.12175E-09
412,10.50468955,3.12831E-09
413,10.5026187,3.14327E-09
414,10.49876702,3.17127E-09
415,10.49940802,3.16659E-09
416,10.50120617,3.15351E-09
417,10.49719146,3.18279E-09
418,10.49797433,3.17706E-09
419,10.49692487,3.18475E-09
420,10.49420061,3.20479E-09
421,10.49209521,3.22036E-09
422,10.48802215,3.25071E-09
423,10.48706366,3.25789E-09
424,10.4845331,3.27693E-09
425,10.48048247,3.30763E-09
426,10.47822632,3.32486E-09
427,10.47563264,3.34478E-09
428,10.4698954,3.38926E-09
429,10.4657897,3.42145E-09
430,10.46345603,3.43989E-09
431,10.45581928,3.50091E-09
432,10.45221912,3.53005E-09
433,10.45104753,3.53959E-09
434,10.44767314,3.5672E-09
435,10.44100328,3.6224E-09
436,10.44158003,3.6176E-09
437,10.43653842,3.65984E-09
438,10.43274774,3.69192E-09
439,10.43104478,3.70643E-09
440,10.42613757,3.74854E-09
441,10.42269296,3.77839E-09
442,10.42107719,3.79248E-09
443,10.41723686,3.82616E-09
444,10.41618491,3.83544E-09
445,10.41176756,3.87465E-09
446,10.40842225,3.90461E-09
447,10.40741114,3.91371E-09
448,10.40482906,3.93705E-09
449,10.40514085,3.93422E-09
450,10.40473129,3.93794E-09
451,10.40435409,3.94136E-09
452,10.40325189,3.95137E-09
453,10.40248871,3.95832E-09
454,10.40246226,3.95856E-09
455,10.40219172,3.96103E-09
456,10.40203537,3.96246E-09
457,10.401715,3.96538E-09
458,10.40081637,3.9736E-09
459,10.39956007,3.98511E-09
460,10.39838192,3.99593E-09
461,10.39736879,4.00526E-09
462,10.39481928,4.02885E-09
463,10.39184192,4.05656E-09
464,10.39003169,4.07351E-09
465,10.38525181,4.11859E-09
466,10.38373681,4.13298E-09
467,10.38156483,4.1537E-09
468,10.37792226,4.18869E-09
469,10.37616028,4.20571E-09
470,10.37261738,4.24016E-09
471,10.37047537,4.26113E-09
472,10.36730111,4.29239E-09
473,10.36517129,4.31349E-09
474,10.36196315,4.34547E-09
475,10.36198432,4.34526E-09
476,10.35904875,4.37473E-09
477,10.35630975,4.40241E-09
478,10.355876,4.40681E-09
479,10.35190606,4.44727E-09
480,10.35167144,4.44968E-09
481,10.3493671,4.47335E-09
482,10.34806049,4.48683E-09
483,10.34595597,4.50862E-09
484,10.34519374,4.51654E-09
485,10.34341237,4.53511E-09
486,10.34165548,4.55349E-09
487,10.33963503,4.57472E-09
488,10.33737626,4.59858E-09
489,10.33540212,4.61953E-09
490,10.33450355,4.6291E-09
491,10.33274548,4.64788E-09
492,10.33179324,4.65808E-09
493,10.33020701,4.67512E-09
494,10.33062073,4.67067E-09
495,10.33049385,4.67204E-09
496,10.3294788,4.68297E-09
497,10.33070955,4.66972E-09
498,10.33052276,4.67172E-09
499,10.32938639,4.68396E-09
500,10.33025933,4.67456E-09
501,10.32852927,4.69322E-09
502,10.32918651,4.68612E-09
503,10.32803126,4.6986E-09
504,10.32919949,4.68598E-09
505,10.32727852,4.70675E-09
506,10.32869499,4.69143E-09
507,10.33021161,4.67507E-09
508,10.32985597,4.6789E-09
509,10.33181046,4.65789E-09
510,10.33365935,4.63811E-09
511,10.33444984,4.62967E-09
512,10.3353409,4.62018E-09
513,10.3371852,4.6006E-09
514,10.33887671,4.58272E-09
515,10.34088452,4.56158E-09
516,10.34501367,4.51842E-09
517,10.34725022,4.49521E-09
518,10.34908933,4.47621E-09
519,10.35144637,4.45198E-09
520,10.35045811,4.46213E-09
521,10.35292842,4.43682E-09
522,10.35606791,4.40486E-09
523,10.35764698,4.38887E-09
524,10.3598459,4.36671E-09
525,10.36092822,4.35584E-09
526,10.36364593,4.32867E-09
527,10.3664296,4.30101E-09
528,10.3694045,4.27165E-09
529,10.37201242,4.24607E-09
530,10.37352183,4.23134E-09
531,10.3768724,4.19882E-09
532,10.37794967,4.18842E-09
533,10.38101434,4.15897E-09
534,10.38335341,4.13663E-09
535,10.38538417,4.11733E-09
536,10.38979286,4.07575E-09
537,10.39194911,4.05556E-09
538,10.39701172,4.00856E-09
539,10.39867265,3.99326E-09
540,10.3999102,3.98189E-09
541,10.4019774,3.96299E-09
542,10.40619923,3.92465E-09
543,10.40819486,3.90666E-09
544,10.41158491,3.87628E-09
545,5.368109479,0.000428441
546,4.79013951,0.001621289
547,4.399906299,0.003981931
548,4.074075603,0.00843188
549,3.788056369,0.016290846
550,3.523353829,0.0299672
551,3.280973407,0.05236325
552,3.05796612,0.087505204
553,2.84785221,0.141954051
554,2.655939606,0.220831181
555,2.478380508,0.332368221
556,2.313507935,0.485838654
557,2.161544189,0.689375447
558,2.023786567,0.946702302
559,1.895945719,1.270732921
560,1.782064671,1.651715824
561,1.677725038,2.100269194
562,1.582219253,2.616861558
563,1.497002346,3.184180323
564,1.419804736,3.80360372
565,1.351114386,4.455388853
566,1.288950289,5.141024948
567,1.236545733,5.80035089
568,1.189166102,6.468951549
569,1.149597612,7.086020225
570,1.115072808,7.672328539
571,1.087070528,8.183318832
572,1.063346629,8.642778257
573,1.041047464,9.098138342
574,1.027195752,9.392998396
575,1.015937778,9.639671226
576,1.008572524,9.804545727
577,1.00280171,9.935695891
578,1.002026814,9.95343961
579,1.004219806,9.903305909
580,1.008906336,9.797012551
581,1.01209868,9.725262232
582,1.02066839,9.535239591
583,1.033455274,9.258587309
584,1.044869956,9.018411415
585,1.058461399,8.740546771
586,1.073254404,8.447838368
587,1.092950043,8.073278923
588,1.107002552,7.816232111
589,1.128918443,7.43158684
590,1.149350294,7.090056654
591,1.170564724,6.752044193
592,1.19702454,6.352950325
593,1.220124213,6.023872723
594,1.245787579,5.678222692
595,1.270774705,5.360746796
596,1.299526294,5.017342011
597,1.326165173,4.718835385
598,1.356540012,4.40007408
599,1.388253235,4.090220912
600,1.41947516,3.806491288
601,1.45075622,3.541961041
602,1.484710949,3.275586339
603,1.517390736,3.038150365
604,1.55222708,2.80396714
605,1.588255422,2.580741928
606,1.624146924,2.376036326
607,1.660629147,2.184594584
608,1.698412097,2.00257091
609,1.738369178,1.826546876
610,1.777229287,1.670208589
611,1.817165049,1.523473664
612,1.859991066,1.380412661
613,1.903843041,1.247834414
614,1.949577119,1.123111518
615,1.990120037,1.023010198
616,2.036940659,0.918458084
617,2.083156607,0.825740134
618,2.131242608,0.739192227
619,2.180013938,0.660672244
620,2.22976586,0.589161203
621,2.280314538,0.524427505
622,2.330662137,0.467022563
623,2.384317771,0.412745388
624,2.439257462,0.363699361
625,2.493333927,0.321119052
626,2.548787715,0.282626112
627,2.605090071,0.248261817
628,2.661653921,0.217944583
629,2.720444907,0.190350969
630,2.780591523,0.165732804
631,2.844604686,0.143019519
632,2.904192633,0.124683036
633,2.966655397,0.107980318
634,3.030110746,0.093301635
635,3.094114548,0.080516605
636,3.158980172,0.069345747
637,3.226773379,0.05932348
638,3.293920024,0.050825303
639,3.361378245,0.043513273
640,3.430096913,0.037145233
641,3.500145116,0.031612212
642,3.571971653,0.026793432
643,3.645213642,0.022635305
644,3.717875555,0.019148045
645,3.792259245,0.016133952
646,3.867798523,0.013558183
647,3.943932774,0.011378034
648,4.020375223,0.009541678
649,4.098012131,0.007979724
650,4.178174449,0.006634765
651,4.256958278,0.005534033
652,4.338231416,0.004589534
653,4.419079338,0.003809962
654,4.502270749,0.003145787
655,4.587124712,0.00258747
656,4.671848429,0.002128882
657,4.758151377,0.001745214
658,4.84407638,0.001431936
659,4.933599885,0.001165199
660,5.021271832,0.0009522
661,5.113471687,0.000770067
662,5.204684484,0.000624188
663,5.295034559,0.00050695
664,5.39102012,0.000406424
665,5.484951451,0.000327377
666,5.578205017,0.000264116
667,5.677403278,0.000210183
668,5.774779589,0.000167966
669,5.871908456,0.000134305
670,5.970778257,0.00010696
671,6.071364756,8.48468E-05
672,6.174725058,6.68767E-05
673,6.277501924,5.27835E-05
674,6.377422755,4.19351E-05
675,6.484504232,3.27715E-05
676,6.589568579,2.57295E-05
677,6.698387885,2.00268E-05
678,6.804770534,1.56758E-05
679,6.912626321,1.22285E-05
680,7.022936702,9.48557E-06
681,7.133806287,7.34842E-06
682,7.245760773,5.67857E-06
683,7.357267226,4.39271E-06
684,7.471681926,3.37534E-06
685,7.585986028,2.59426E-06
686,7.703053616,1.98128E-06
687,7.818148959,1.52003E-06
688,7.934497871,1.16279E-06
689,8.05240708,8.86325E-07
690,8.170768078,6.74888E-07
691,8.29184342,5.10689E-07
692,8.411104225,3.88057E-07
693,8.533773047,2.92568E-07
694,8.657316876,2.20132E-07
695,8.779289859,1.6623E-07
696,8.906708652,1.23963E-07
697,9.028576784,9.36318E-08
698,9.157366498,6.96039E-08
699,9.281454851,5.23052E-08
700,9.407809398,3.91012E-08
701,9.538977664,2.89083E-08
702,9.66474849,2.16397E-08
703,9.796761348,1.59676E-08
704,9.924734516,1.18923E-08
705,10.05377265,8.83542E-09
706,10.18626243,6.51235E-09
707,10.3181401,4.80684E-09
708,10.45243009,3.52834E-09
709,10.58440557,2.60372E-09
710,10.71587632,1.92364E-09
711,10.84914128,1.41533E-09
712,10.98163465,1.04319E-09
713,11.11838416,7.61405E-10
714,11.25267681,5.58886E-10
715,11.3882975,4.0898E-10
716,11.52250708,3.00257E-10
717,11.66150773,2.18018E-10
718,11.7966745,1.59708E-10
719,11.93240422,1.16841E-10
720,12.06749146,8.56069E-11
721,12.20197876,6.28089E-11
722,12.34674704,4.50042E-11
723,12.48248798,3.2924E-11
724,12.62334225,2.38044E-11
725,12.75346155,1.76416E-11
726,12.88955489,1.28957E-11
727,13.03396855,9.24765E-12
728,13.16401619,6.85463E-12
729,13.30524394,4.95172E-12
730,13.437911,3.64829E-12
731,13.57995955,2.63051E-12
732,13.71218915,1.94004E-12
733,13.84464533,1.43006E-12
734,13.9868334,1.03078E-12
735,14.11981669,7.58898E-13
736,14.25511447,5.55758E-13
737,14.3868714,4.10326E-13
738,14.52301187,2.99908E-13
739,14.64972648,2.24013E-13
740,14.78905962,1.62533E-13
741,14.89873983,1.26258E-13
742,15.03881906,9.14494E-14
743,15.17007751,6.75962E-14
744,15.28807894,5.15135E-14
745,15.41094948,3.88196E-14
746,15.52735997,2.9692E-14
747,15.66642048,2.15566E-14
748,15.77290564,1.68692E-14
749,15.8892177,1.29057E-14
750,15.99934508,1.00151E-14
751,16.11449121,7.68261E-15
752,16.20011142,6.30795E-15
753,16.29508113,5.06896E-15
754,16.38023705,4.16642E-15
755,16.47816315,3.32535E-15
756,16.57210253,2.67854E-15
757,16.65151329,2.23093E-15
758,16.72591862,1.87967E-15
759,16.81304538,1.53799E-15
760,16.87957179,1.31956E-15
761,16.94341881,1.13915E-15
762,17.00795276,9.81855E-16
763,17.06733505,8.56377E-16
764,17.12764414,7.45342E-16
765,17.17275925,6.71801E-16
766,17.2034648,6.25944E-16
767,17.24729106,5.6586E-16
768,17.31367655,4.8565E-16
769,17.32888841,4.68934E-16
770,17.35925762,4.37263E-16
771,17.43069295,3.70943E-16
772,17.45943722,3.47186E-16
773,17.49582085,3.19285E-16
774,17.51876214,3.02857E-16
775,17.51572257,3.04984E-16
776,17.56373636,2.73063E-16
777,17.57129962,2.68349E-16
778,17.58746392,2.58545E-16
779,17.59632057,2.53326E-16
780,17.642776,2.27627E-16
781,17.61924504,2.40301E-16
782,17.67633604,2.107E-16
783,17.67471066,2.1149E-16
784,17.70229035,1.98477E-16
785,17.69092191,2.03741E-16
786,17.7723282,1.68916E-16
787,17.74347815,1.80519E-16
788,17.75512775,1.75741E-16
789,17.76784892,1.70668E-16
790,17.79370067,1.60805E-16
791,17.80023461,1.58404E-16
792,17.85938536,1.38234E-16
793,17.84036997,1.44421E-16
794,17.884666,1.30417E-16
795,17.83806367,1.4519E-16
796,17.90720767,1.2382E-16
797,17.9026211,1.25135E-16
798,17.91190457,1.22489E-16
799,17.92406548,1.19106E-16
800,12.91348513,1.22044E-11
801,12.91169548,1.22548E-11
802,12.97272342,1.06482E-11
803,13.09034519,8.12185E-12
804,13.08414119,8.2387E-12
805,13.1077991,7.80191E-12
806,13.24578167,5.6783E-12
807,13.21171804,6.14161E-12
808,13.39641373,4.01408E-12
809,13.23664,5.79909E-12
810,13.33837068,4.58806E-12
811,13.43960063,3.63412E-12
812,13.39291811,4.04652E-12
813,13.42654992,3.74498E-12
814,13.50047693,3.15881E-12
815,13.60313484,2.49382E-12
816,13.54319908,2.86287E-12
817,13.62696629,2.36066E-12
818,13.60538459,2.48094E-12
819,13.65282018,2.22423E-12
820,13.79054357,1.61978E-12
821,13.77890697,1.66377E-12
822,13.78740806,1.63152E-12
823,13.80320703,1.57323E-12
824,13.92836835,1.17932E-12
825,13.96451667,1.08513E-12
826,13.93963389,1.14912E-12
827,13.96657514,1.08E-12
828,14.03051753,9.32143E-13
829,14.08089933,8.30043E-13
830,14.19191627,6.42812E-13
831,14.19745211,6.3467E-13
832,14.25623868,5.54321E-13
833,14.26683334,5.40962E-13
834,14.28304562,5.2114E-13
835,14.27002861,5.36996E-13
836,14.342087,4.54897E-13
837,14.41551155,3.84139E-13
838,14.60855587,2.46288E-13
839,14.4945972,3.20186E-13
840,14.57348931,2.67E-13
841,14.58845323,2.57957E-13
842,14.63715088,2.30595E-13
843,14.73796693,1.82824E-13
844,14.80377486,1.57118E-13
845,14.87993133,1.31847E-13
846,14.82339448,1.50178E-13
847,14.9521792,1.1164E-13
848,15.01135009,9.74204E-14
849,15.05104656,8.89106E-14
850,15.10769988,7.80369E-14
851,15.23748601,5.78781E-14
852,15.07546441,8.40496E-14
853,15.24899062,5.6365E-14
854,15.27197489,5.34595E-14
855,15.336565,4.60718E-14
856,15.38741654,4.09811E-14
857,15.39805834,3.99891E-14
858,15.55932647,2.7585E-14
859,15.54148619,2.87418E-14
860,15.64699284,2.25428E-14
861,15.6738283,2.1192E-14
862,15.69350329,2.02533E-14
863,15.8053671,1.56543E-14
864,15.81784619,1.52109E-14
865,15.86314546,1.37042E-14
866,15.91671443,1.21139E-14
867,15.97003499,1.07143E-14
868,16.08930393,8.14134E-15
869,16.17760925,6.64341E-15
870,16.05907211,8.72826E-15
871,16.24322443,5.71183E-15
872,16.33050613,4.6719E-15
873,16.23165101,5.86609E-15
874,16.39823325,3.9973E-15
875,16.46518282,3.42624E-15
876,16.47395202,3.35775E-15
877,16.60015241,2.51101E-15
878,16.61718522,2.41443E-15
879,16.7045547,1.97445E-15
880,16.71456641,1.92945E-15
881,16.74407057,1.80272E-15
882,16.82425628,1.4988E-15
883,16.93222938,1.16888E-15
884,17.05971619,8.71533E-16
885,17.04503863,9.01491E-16
886,17.1714233,6.73871E-16
887,17.13401409,7.3449E-16
888,17.27536421,5.30439E-16
889,17.23384562,5.83653E-16
890,17.29846021,5.02967E-16
891,17.39059141,4.06826E-16
892,17.40510923,3.93451E-16
893,17.53851477,2.89391E-16
894,17.67423955,2.11719E-16
895,17.61272296,2.43937E-16
896,17.71294888,1.93665E-16
897,17.87119988,1.34524E-16
898,17.80009836,1.58453E-16
899,17.9513036,1.11866E-16
900,17.8501282,1.41212E-16
901,18.01880825,9.57617E-17
902,17.99300179,1.01624E-16
903,18.07625698,8.38963E-17
904,18.13475948,7.3323E-17
905,18.21502061,6.09508E-17
906,18.26232101,5.46612E-17
907,18.30458734,4.95921E-17
908,18.36333227,4.33179E-17
909,18.46194244,3.45189E-17
910,18.58704678,2.58793E-17
911,18.60732118,2.4699E-17
912,18.6211326,2.39259E-17
913,18.75038058,1.77672E-17
914,18.69833104,2.00294E-17
915,18.8168916,1.52443E-17
916,18.8715456,1.34417E-17
917,18.8986509,1.26284E-17
918,18.96136625,1.09303E-17
919,19.00558663,9.87219E-18
920,19.14883839,7.09842E-18
921,19.17063754,6.75091E-18
922,19.20746076,6.20211E-18
923,19.24750384,5.65583E-18
924,19.31506318,4.84102E-18
925,19.38452914,4.12545E-18
926,19.46004407,3.46702E-18
927,19.50898705,3.09751E-18
928,19.58153521,2.62099E-18
929,19.50978586,3.09182E-18
930,19.80057572,1.58279E-18
931,19.68197955,2.07979E-18
932,19.70082986,1.99145E-18
933,19.89440976,1.27524E-18
934,19.78842737,1.62769E-18
935,19.8733358,1.33864E-18
936,19.95874924,1.09964E-18
937,19.89979847,1.25951E-18
938,19.98866396,1.02645E-18
939,20.06096927,8.69022E-19
940,20.06188589,8.6719E-19
941,20.12251912,7.5419E-19
942,20.18699276,6.50141E-19
943,20.31915597,4.79561E-19
944,20.3333205,4.64173E-19
945,20.34899773,4.47716E-19
946,20.40055367,3.976E-19
947,20.5076225,3.10726E-19
948,20.447922,3.56515E-19
949,20.56047553,2.75121E-19
950,20.61963307,2.40086E-19
951,20.56669367,2.7121E-19
952,20.64589904,2.25996E-19
953,20.76328502,1.72471E-19
954,20.68770217,2.05257E-19
955,20.90131467,1.25512E-19
956,21.00137329,9.96843E-20
957,20.89355895,1.27774E-19
958,21.00616822,9.85898E-20
959,20.97890838,1.04976E-19
960,21.04259212,9.06584E-20
961,21.12260876,7.54035E-20
962,21.15937348,6.9283E-20
963,21.16838523,6.78601E-20
964,21.27658185,5.28954E-20
965,21.26664522,5.41196E-20
966,21.20736283,6.20351E-20
967,21.42636112,3.74661E-20
968,21.48277839,3.29019E-20
969,21.43791,3.6483E-20
970,21.54136305,2.87499E-20
971,21.54485802,2.85195E-20
972,21.63993176,2.29123E-20
973,21.658013,2.19779E-20
974,21.71987643,1.906E-20
975,21.78773437,1.63029E-20
976,21.68955367,2.04384E-20
977,21.92529894,1.18768E-20
978,21.90414248,1.24697E-20
979,21.9627827,1.08948E-20
980,21.86705785,1.35813E-20
981,21.99520211,1.01111E-20
982,22.1194895,7.5947E-21
983,22.143972,7.17841E-21
984,22.18597475,6.51666E-21
985,22.13002238,7.41272E-21
986,22.18172044,6.58081E-21
987,22.19867525,6.32885E-21
988,22.3065331,4.93704E-21
989,22.32884236,4.68984E-21
990,22.34707317,4.49704E-21
991,22.38125473,4.15667E-21
992,22.40383313,3.94609E-21
993,22.46094913,3.4598E-21
994,22.47933125,3.31641E-21
995,22.50944115,3.09427E-21
996,22.53605626,2.91034E-21
997,22.4514928,3.53596E-21
998,22.53242794,2.93476E-21
999,22.58272018,2.61384E-21
1000,22.61582291,2.42202E-21
1001,22.72038717,1.90376E-21
1002,22.7231651,1.89162E-21
1003,22.7416121,1.81296E-21
1004,22.81634023,1.52637E-21
1005,22.88697614,1.29725E-21
1006,22.86468071,1.36559E-21
1007,22.88511139,1.30283E-21
1008,22.89900497,1.26181E-21
1009,23.02268036,9.49117E-22
1010,22.86059756,1.37849E-21
1011,23.00249726,9.94266E-22
1012,22.9677003,1.07721E-21
1013,23.08342643,8.25227E-22
1014,23.09006578,8.12707E-22
1015,23.1156609,7.66195E-22
1016,23.278563,5.26547E-22
1017,23.15017631,7.07658E-22
1018,23.21899854,6.03951E-22
1019,23.23350704,5.84108E-22
1020,23.25937177,5.50336E-22
1021,23.27148047,5.35204E-22
1022,23.33180614,4.65794E-22
1023,23.36839278,4.28161E-22
1024,23.30072698,5.00349E-22
1025,23.44844966,3.56082E-22
1026,23.49507013,3.19838E-22
1027,23.5597215,2.756E-22
1028,23.58795845,2.58251E-22
1029,23.48037324,3.30847E-22
1030,23.53686734,2.90491E-22
1031,23.61255051,2.44034E-22
1032,23.73382598,1.84575E-22
1033,23.68783829,2.05193E-22
1034,23.65434761,2.21642E-22
1035,23.78154842,1.65368E-22
1036,23.72266798,1.89379E-22
1037,23.79320036,1.6099E-22
1038,23.83097071,1.47581E-22
1039,23.81679716,1.52476E-22
1040,23.82806888,1.4857E-22
1041,23.90193063,1.25334E-22
1042,23.89207791,1.2821E-22
1043,23.8831989,1.30858E-22
1044,24.00468038,9.89281E-23
1045,23.90566973,1.2426E-22
1046,23.99505698,1.01145E-22
1047,24.05731908,8.76357E-23
1048,24.023096,9.48209E-23
1049,24.0778071,8.35974E-23
1050,24.0675505,8.55952E-23
1051,24.13355768,7.35262E-23
1052,24.10045401,7.93498E-23
1053,24.10314445,7.88598E-23
1054,24.12560661,7.48848E-23
1055,24.29679473,5.049E-23
1056,24.26627978,5.41652E-23
1057,24.1516555,7.05252E-23
1058,24.32786348,4.70042E-23
1059,24.23794697,5.78167E-23
1060,24.3026833,4.981E-23
1061,24.30983886,4.89961E-23
1062,24.32117804,4.77334E-23
1063,24.42823129,3.73051E-23
1064,24.3948189,4.02885E-23
1065,24.35913361,4.37388E-23
1066,24.33603725,4.61278E-23
1067,24.36528376,4.31237E-23
1068,24.41208723,3.8718E-23
1069,24.51641615,3.04498E-23
1070,24.47634432,3.3393E-23
1071,24.43632595,3.66163E-23
1072,24.43886858,3.64025E-23
1073,24.42192824,3.78505E-23
1074,24.47181824,3.37428E-23
1075,24.46214647,3.45027E-23
